Date,WSR0,WSR1,WSR2,WSR3,WSR4,WSR5,WSR6,WSR7,WSR8,WSR9,WSR10,WSR11,WSR12,WSR13,WSR14,WSR15,WSR16,WSR17,WSR18,WSR19,WSR20,WSR21,WSR22,WSR23,WSR_PK,WSR_AV,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T_PK,T_AV,T85,RH85,U85,V85,HT85,T70,RH70,U70,V70,HT70,T50,RH50,U50,V50,HT50,KI,TT,SLP,SLP_,Precp,Ozone
1998-01-01,-0.687232411852749,0.16025167348914685,0.6939217819044786,0.47299912014820855,0.39535564414433677,0.470874920932629,-0.13655257354571212,-0.3060038275043636,-0.5489378597112796,-0.46308535546402313,0.5649587685610141,1.8195252913102402,1.4669581263915419,1.6118352915349372,1.5780428802335076,1.0861184840293694,0.8776391593677592,0.46929737384190107,0.775578220954818,0.5132565374505882,0.9322977118677525,1.0584485438657023,0.8223580699545704,0.7093712555467839,1.1475350791964658,0.8460335922456336,-1.9222259481151054,-1.7313407601186572,-1.6757878559182275,-1.629599680427364,-1.589678337005318,-1.626389500589533,-1.6513414229569896,-1.6569956104625854,-1.5993027344877142,-1.3703761301526387,-1.0363995924794855,-0.8124346642694497,-0.7602164403667817,-0.7453234452222915,-0.7616627112153633,-0.7989035779460076,-0.8449386754730155,-0.8835354777423603,-0.807236409345937,-0.7714517426016653,-0.7633736541415975,-0.7497784538717962,-0.685929205741013,-0.5872436742003666,-0.9056503639845388,-1.1891183565530254,-1.4062324543324605,-1.8253140623303137,0.3587048256612122,-0.2660220008177473,2.201190522933115,-2.133100603448114,-0.38295840697424766,0.2529822630773925,-0.1420786796363776,0.6712818000340877,-1.285340159247186,-0.6280224579389619,0.06271565609703263,-0.3283689832410026,-0.3011771426619188,-1.1026064405107137,-1.7537632982658027,3.173376671565703,-1.5751116941846466,-0.28684072357174506,0.0
1998-01-02,0.9161593891090636,1.2884494257589314,1.435673877115438,0.9808119501466064,1.5009343865156781,1.42612594113114,1.0883152218664291,0.6601969868612887,0.486445259366572,0.4573736260649491,0.9573743795099139,1.0827652902152165,1.035365346811407,0.8330016147566831,1.6496488672753489,1.384048316978462,0.47909097634618575,0.055543310674263935,0.03336154861325472,0.597529584121762,0.08423955037557314,0.29700538156271644,0.573102448138378,0.8710783776238605,1.1475350791964658,1.175659128421741,-0.5100702597379129,-0.43160604604069613,-0.34616734356599105,-0.3095598527214918,-0.2370690390956461,-0.17525851395687514,-0.18648497152559335,-0.28311490890142166,-0.40477394381500775,-0.441344264591317,-0.3985822063980182,-0.365938528104884,-0.3761099331824291,-0.35643876342120323,-0.31424869549914247,-0.36036791433374943,-0.49926310508629024,-0.6326359665353789,-0.6236042358055407,-0.6123162585732338,-0.6028809075191508,-0.5746818211693686,-0.511636219396809,-0.41451717127844606,-0.44420578581197007,-0.43328527332552713,-0.9347318405903391,-1.2729793910361626,-0.5786885237366479,1.3096309428705553,1.7214917703333636,-2.1072131756835266,2.154966597312321,0.4146128541212876,1.0462923010106113,0.538621187392053,-1.0252814867421818,0.7475363872911239,-0.18094523927851752,0.42672409836232317,-0.17443506504435352,0.18658338316691794,-0.7530481721051467,2.117577962267422,-1.5751116941846466,-0.28684072357174506,0.0
1998-01-03,0.9963289791571542,0.966107210824707,0.8587555808402475,0.47299912014820855,0.5654446814322356,0.818238928277542,0.7383529946058174,0.5723605491916842,-0.2900920799418165,-0.29572917700420986,0.09406003542233439,0.7143852896677045,0.9634332168813846,1.0454107993325703,1.7212548543171902,1.6074956916902825,1.5950258888065914,1.2140546875436482,0.775578220954818,0.3447104441082409,0.6778802634200984,1.650682114545802,1.902465764491405,2.3264424763175517,1.2343843442022173,1.2855343071471104,-0.2961072766504592,-0.23382032868100663,-0.19221128424099526,-0.14281797974811827,-0.11284981785904355,-0.09311902414747922,-0.09326683370723185,-0.19406708565208708,-0.3412351783536936,-0.4671507053013536,-0.437632250443822,-0.2740128530121794,-0.2966396213511835,-0.3296191301935421,-0.35492269692788947,-0.3466636748458667,-0.4301279910089452,-0.5350639343993308,-0.5529764767515422,-0.49658136109801054,-0.384027162124905,-0.2682627139401209,-0.17757466223708457,-0.09785191592159175,-0.47217212388303476,-0.30493625919255596,-0.9347318405903391,-0.04995261888482795,-0.29128018547787,1.4170236887662435,1.0087964807565901,-1.3047029149813172,0.5399234127663229,-0.26240584798710304,0.5696198185226827,0.2937092871298353,-1.3893636282491877,1.2477396037384278,-0.33590501923226657,1.260123129168957,-0.3645481814707014,0.37638762106974316,0.3558523730999038,1.3497243555050362,-1.1446649092253465,-0.28684072357174506,0.0
1998-01-04,2.4393816000227857,1.7719627481602673,1.765341474986976,1.9118021384770019,1.1607563119398807,1.3392849392949115,1.0008246650512762,0.39668767385247455,-0.11752822676217482,0.20633935837522957,0.25102627980189407,0.05130128868218317,-0.547141511649089,-0.7246657387998239,-0.7133487051054223,0.41577635989390976,-0.31800538969696096,-0.4409615651269007,-0.5439180854301836,0.7660756774641097,1.6955500572107134,1.650682114545802,2.234806593579662,2.0838817932019364,0.4527409591504508,0.9559087709710029,-0.05361589581801215,-0.0219070600813391,0.03172480204990794,0.07950451754971255,0.13558862461416157,0.15329944528070807,0.11980319559188052,0.03491303127477363,-0.15061888196975115,-0.3123120610411334,-0.45064893179242355,-0.576054356888209,-0.6277659206480394,-0.6782743621531385,-0.6938727088341177,-0.7577908594823584,-0.7619765385802018,-0.6744525517365426,-0.5529764767515422,-0.42424705017599607,-0.34025641304605575,-0.22448855576451396,-0.10495258459366621,-0.02588253970412482,-0.8357345188068769,-0.30493625919255596,-0.7502316004303785,1.251979106308528,-0.5632126901380983,1.1502198356816429,0.40574662034547415,-0.7610669319249819,1.4243518233510362,-0.20598762281140381,1.1803564367103414,-0.002225925687011142,-1.6234164335036916,0.7892199886617327,-0.1446098425997074,1.363598847759042,-0.5546612978970493,1.0296099982677782,1.2934593381513295,0.5818707487426501,-1.1446649092253465,1.4152153930801872,0.0
1998-01-05,0.7558202090128825,0.402008334689815,0.0345865861614037,-0.11944918151658906,-0.540134060939106,-0.05017109008474062,-0.39902424399117103,-0.569513140513178,-1.0666294192502053,-1.216188158533182,-0.612288064285685,-0.7591347125223431,-0.04361660213893107,-0.08743818507216189,-0.06889482172884835,-0.10560084776700297,-0.39771502630127537,0.055543310674263935,-0.1315754896848706,0.4289834907794144,0.33865699882322675,0.4662149731856023,1.5701249354031486,1.356199743855091,-0.41575169090706804,-0.03296783755732069,0.01770509854447232,0.03460314487857254,0.05971681283627072,0.0933996736308272,0.13558862461416157,0.19436919018540555,0.21302133341024201,0.12396085452410822,0.0018741551374027408,-0.09295731500582148,-0.17729862347179443,-0.1952194172184329,-0.031738581913698785,0.08608518483520738,0.14672332069332814,0.17409742569368955,0.1644339900562223,0.07824598188440092,0.05442225111284492,0.024225677540493824,-0.0922221682659107,-0.07857469517915777,-0.0613793380076151,0.0029052107828623575,0.05918829946719646,0.03732777849536806,-1.1035153936255622,-0.044692288682026654,0.7408740563485473,-0.09984098453950538,-0.9703035156835281,-1.3288645142282656,-0.14198370959754322,0.9096192460006879,0.09907125334449474,-1.3584255733890382,-1.434440464816721,-0.030557504960237934,0.7177846331381371,0.4680950986187506,-1.4883279363464506,-0.2234266372378865,0.10086535071332237,-0.02601335661089383,-0.16007973443338455,0.18777107818696676,0.0
1998-01-06,1.1566681592533357,1.5302060869595995,1.435673877115438,0.811541006813807,0.05517756956853947,0.12351091358771586,-0.049062016730559106,-0.3938402651739683,-0.20381015335199584,-0.8814758016135557,-0.37683869771634537,0.640709289558202,0.244111917581159,-0.2998473696480491,0.14592313939667617,-0.5524955971906427,-0.7962632093228488,1.2140546875436482,1.4353263741473186,0.7660756774641097,3.4764721963442904,4.104221193077644,2.733317837212047,1.8413211100863214,2.27657552427124,0.9559087709710029,0.03196929741696891,0.16175110603837287,0.21367287216126674,0.23235123444197164,0.2598078458507639,0.2765086799948015,0.23965508707263095,0.0985186193100127,-0.08708011650843699,-0.22198951855600502,-0.3725488437008151,-0.6285833140840401,-0.7204812844511589,-0.7453234452222915,-0.7481047107391144,-0.7440866199944751,-0.7204954701337946,-0.6744525517365426,-0.6942319948595391,-0.6557168451264426,-0.7341931547556982,-0.6768215235791181,-0.5261606349254927,-0.4720926722524194,-0.8357345188068769,-0.3334582623332161,0.1722696003694244,0.4234770993673015,-0.15199768309092382,1.1569318823001233,-0.8825871723510009,-0.42453037098534574,0.8090972768573225,0.536598205852529,1.6272368890427749,-0.7063476389408871,-0.32312307097867055,-0.878124066162614,0.20271380212421283,1.4670745663491274,-0.6180323367058319,0.8718506316991963,0.8021172266580343,-0.8578547639368237,-0.16007973443338455,4.492009142412527,0.0
1998-01-07,1.6376856995418794,1.2884494257589314,1.84775837445486,3.0120632701401973,3.7971363899023105,4.7260840109078135,4.062994153581629,3.822308742967061,3.2474669102408424,2.1309354106630805,2.4485537011157326,2.482609292295762,2.186279425691767,1.89504753763612,2.15089077656824,2.203355357588469,1.8341547986195352,1.5450579380777576,2.4249486039360697,3.209994030928148,2.4588024025536748,0.9738437480542594,0.32384682632218553,-0.09916435483860014,2.450274054282744,3.153412345478388,-0.4387492653754284,-0.3892233923207628,-0.3601633489591724,-0.28176954055926273,-0.40269466741111626,-0.7502349426226452,-0.9588638277348749,-1.1990353766088642,-1.4849329566573486,-1.6542469779630424,-1.778350429349764,-1.915542765381905,-2.0317414296667082,-2.1265345564468454,-2.225926762650269,-2.2652572031494946,-2.2967760710972613,-2.2216662041795936,-2.1350382795611096,-2.04453561482912,-1.9451838792705245,-1.8879065664375745,-1.8769312790930741,-1.9258740718452514,-1.3670949421571081,-1.5884264005222697,-0.19673087995049687,1.6070513949976248,-0.3819243536979461,0.9622825303641883,-3.2536695780583433,-0.34686808769158356,0.5014700036104658,1.1953191052012335,2.377002981289413,-2.4105262782654857,-0.32312307097867055,2.248146036633036,-0.34445452433316304,3.4694695531194286,-1.5685979188375714,0.8126908692359779,1.000457161572759,-2.3935619774615957,-2.2925230024501464,-0.13954740578455863,0.0
1998-01-08,0.43514184882052,1.046692764558263,1.5180907765833225,2.2503440251426006,2.6915576475309693,2.728740968674564,3.1880885854301,2.504762177922989,2.2983657177528123,2.6330039460425194,2.291587456736173,2.2615812919672544,2.689804335201925,2.249062845262599,2.222496763610081,2.352320274063015,1.993574071828165,0.5520481864754285,-0.8737921620264338,-1.3407504893152342,-1.7814884049072215,-1.6489049221004688,-0.8393460754867133,-0.9885535262625227,2.27657552427124,1.7250350220485873,-1.8794333514976145,-1.7737234138385907,-1.6897838613114091,-1.6434948365084785,-1.6172826083912295,-1.55793992574837,-1.5048557778138498,-1.5043421991780117,-1.6374259937645026,-1.7316663000931525,-1.7393003853039601,-1.6922946972996225,-1.6476349224823557,-1.5633222586659592,-1.4666787359803182,-1.374481636437096,-1.315057451198962,-1.315640191487717,-1.4570117926427237,-1.639463473665839,-1.7263301338762789,-1.8879065664375745,-1.9786021877938595,-1.8682985708712778,-1.4929434634768997,-1.6882534115145806,-2.092983348261203,0.6207394819723552,3.0802407056347163,0.4706251155604901,-4.089715975446482,-2.1719317450949953,-1.2289334084031038,1.9470538352450095,1.16711553441901,-4.33920749283045,-2.481610052770206,-0.41960445108591854,0.9764440137553457,2.436110687740062,-3.8499553159537463,-1.0040068364053498,0.41896053420913465,-1.9136534732351045,0.7206044922649533,-0.28684072357174506,0.0
1998-01-09,-0.5268932317565678,-0.08150498771152127,-0.29508101171013396,-0.2887201248493883,-0.7102230982270048,-0.9185811084470232,-0.39902424399117103,-0.569513140513178,-0.8940655660705633,-0.630441533923836,-0.29835557552656533,0.12497728879168563,0.028315527791091522,0.5497893686555001,0.6471650486895668,0.2668114434193634,0.16025242992892713,0.055543310674263935,0.28076710606044236,0.17616435076589326,-0.17017789807208086,0.04319099412838809,-0.4239200391263923,-0.42257859899275385,-0.06835463088406094,-0.25271819500805887,-1.9364901469876021,-1.8726162725184357,-1.8717319314227678,-1.879712489887424,-1.907127457943302,-1.9412575448588834,-1.8644114522561017,-1.8732546097823983,-1.916996561794285,-1.821988842578281,-1.5180168023777365,-1.2720630397329729,-1.1310778955792604,-1.1073884937957184,-1.0870547226453426,-1.0592841282157854,-1.107652108966927,-1.2320070210853897,-1.3157562745347267,-1.2488581946869608,-1.2302616443159886,-1.1875200356278648,-1.121661671601523,-1.0622415572356483,-1.1992969137307194,-1.5456433958112792,-1.9802332014967823,-0.7600971962630223,2.3948823605560916,-0.9993130938867443,-2.691736753584349,-2.0424946062720584,-0.7290390893769615,1.4835094986662918,-1.118595223622065,-3.1146479915193614,-2.1435337785137003,0.87258719140295,0.7177846331381371,0.4680950986187506,-2.9627607726307894,-0.6736981626523811,-0.4014455602108625,-0.8578547639368237,1.581498062183553,-0.28684072357174506,0.0
1998-01-10,-0.6070628218046584,-0.8067749713135255,-0.8719993079853245,-0.8811684265141857,-0.795267616870954,-1.0054221102832515,-1.0989486985123946,-1.272204641870016,-1.0666294192502053,-1.1325100693032755,-0.14138933114700566,0.19865328890118775,0.028315527791091522,-0.2998473696480491,-0.21210679581253158,0.043364068707543384,-0.39771502630127537,-0.6892140030274828,-0.4614495662811209,-0.41374697593232296,-0.2549837142212987,-0.12601859749449756,-0.1746644173101997,-0.09916435483860014,-0.7631487509300758,-0.692218909909536,-0.9807888225303102,-0.968452993159854,-0.92000356468643,-0.9348418763716418,-0.8995715523575263,-0.8597542623685063,-0.9189131972412915,-0.8937285540397165,-0.7860065365828929,-0.5316668070764453,-0.29444875560920714,-0.2740128530121794,-0.3496198292386807,-0.3296191301935421,-0.3278066959753913,-0.33295943535798345,-0.4854360822708215,-0.5908193813342157,-0.5529764767515422,-0.48211449891360747,-0.42779791120375427,-0.45795073270108405,-0.4244897262247068,-0.4289110465219392,-0.45818895484750216,-0.6186782937398192,-1.3242323475947004,-1.3518843440781843,0.6814864978595319,-0.15527323161281864,-0.663296314019686,-2.3143125978002264,-0.921306135156247,0.7043280644829863,-0.14704401799562686,-1.4716973272603175,-1.7794516370066937,-0.9198076675332225,0.9005671559848896,-0.23328318777984308,-1.7587110352639193,-0.8955472718894497,-0.6178163982996527,0.2939256462067554,1.724980323836653,-0.28684072357174506,0.0
