loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,purpose,addr_state,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,disbursement_method,debt_settlement_flag,issue_d_month,issue_d_year,earliest_cr_line_month,earliest_cr_line_year,last_pymnt_d_month,last_pymnt_d_year,last_credit_pull_d_month,last_credit_pull_d_year,ID,grade,grade_encoded
-0.33618491824753133,-0.33618491824753133,-0.3356964692493381,-0.6651143039790719,-1.2371211059137965,-0.2738675495373621,2.0646079210972674,-0.9714194041158969,-0.016678613459746725,-1.2240744367679448,-0.02236627204212922,-0.24357820599705574,-0.6431130924803571,0.6553586407388784,-0.3606928119315129,0.522873177265939,0.5228520740876887,0.4842660752148304,2.872453278782106,-0.36610187707356606,0.07873109001749962,-1.3670026519218708,2.9310517342077174,0.6488914476572246,0.7122359325929675,0.7124443286920534,-0.9275940391904912,-0.9274473421537283,-0.8473473836739984,-0.7252175697913529,-0.14577483133117408,-0.20425564846924812,-0.19706883684893967,-0.5227994270696226,0.5054043927439794,0.40898058571074236,-0.12697923022884378,0.0,-0.23938668373965882,-0.0595799090810576,-0.09335094684252228,2.195807432032421,2.2564670740256476,2.265154746397622,0.22786620430317822,4.653268652441305,-1.4026276881764177,-0.07815699578373593,-0.01827549848413204,1.2360437017114374,0.44820395525434537,-0.6552854553976727,-0.6275480945039683,-0.31564185040785686,-0.6910565659010228,-0.7018379035381265,0.3104006902741105,3.20348716813366,1.6197352485314402,2.4783771365904017,2.7669864089097995,2.9793877257308568,1.3376899701652756,1.6615838030970493,1.6104829490562647,2.8789900188075994,-0.02829559174871464,-0.04647394123401731,-0.17573136391494026,0.4491202596706885,0.17717427963104249,-1.1573596680842648,-0.34059364444964474,-0.14635433879680101,2.134569596655386,6.1879988803770685,3.3144969793705683,5.909696472760164,-0.024502249205525555,-0.19601428307463398,-0.13538810472195725,0.06558678379984531,1.2579561186007366,0.08142174247438172,-0.0024513101861064882,-0.6212595366403467,0.8561595339647334,-0.4585635108515182,0.5673384163091265,24341,A,0
1.9561173584971476,1.9561173584971476,1.9489994739685896,1.5035009682057079,1.6008421363011271,1.683965268225667,-1.1265385148007006,-0.9714194041158969,-0.03145196391681664,0.10039476553452736,-0.02236627204212922,-0.24357820599705574,0.8708552161419293,1.851442566679257,-0.3606928119315129,-0.8759730506682604,-0.8759543285297454,0.4842660752148304,1.6713725154136645,-0.36610187707356606,0.6864047157121886,0.48652371970869285,2.7663280680773226,-1.541089813420145,1.419674537853836,1.415508656333292,2.3852871782345972,2.3785094962485402,1.0244926196759183,5.644468365729735,-0.14577483133117408,-0.20425564846924812,-0.19706883684893967,-0.4377911502347073,-0.7363042547798618,-0.4302695645216361,-0.12697923022884378,0.0,-0.23938668373965882,-0.0595799090810576,-0.09335094684252228,0.5931056145505771,0.5146906134883583,-0.2737227276732677,-0.08998131485890057,-0.4296007333912856,0.588763185934659,-0.07815699578373593,-0.01827549848413204,0.8780339616340679,2.1760144818850873,-0.5897962034090987,-0.47986539511725324,1.7416620466614403,0.25735016696252316,-0.5337772959046583,-0.37465931915892975,0.12253391234452776,1.9231644178110416,0.06388067773987396,-0.1931035851098687,2.457772535253016,1.9588889903962012,1.4175239621580136,1.913256528995778,1.6771359061626407,-0.02829559174871464,-0.04647394123401731,-0.17573136391494026,-0.11347558107926593,0.4659800924978759,-0.04078080964671469,-0.34059364444964474,-0.14635433879680101,0.5680732008159096,0.9631320133468093,-0.2217424490606588,0.7806202900793096,-0.024502249205525555,-0.19601428307463398,-0.13538810472195725,1.2404508017101954,-0.6319073476730019,0.9683688282519594,-2.193566560330522,-0.6212595366403467,0.8561595339647334,-0.4585635108515182,0.5673384163091265,67534,E,4
-0.6046043885923414,-0.6046043885923414,-0.6041683779705987,1.5035009682057079,1.3969536305106505,-0.7267553340096843,2.0646079210972674,1.1210295008187219,-0.6729108407627925,-1.2240744367679448,-0.02236627204212922,-0.24357820599705574,-1.3312805054904873,-1.3293635893114426,-0.3606928119315129,-1.031400409327616,-1.0313772621539048,0.4842660752148304,-1.2455379099096933,-0.36610187707356606,-0.4810073735805054,0.10918389908591608,-1.2694017521173573,0.6488914476572246,-0.5931887650730479,-0.5931382236567647,-0.18660461132616493,-0.18621222484046304,0.026578883257996157,-0.7152588297742284,-0.14577483133117408,-0.20425564846924812,-0.19706883684893967,1.032835951144672,-0.1844337447692657,-0.05726949775169013,-0.12697923022884378,0.0,-0.23938668373965882,-0.0595799090810576,-0.09335094684252228,-0.8853923974839171,-0.6997847607671107,0.3609966408444547,-0.7678101913070537,-0.4120771155457525,-0.1738971488312851,-0.07815699578373593,-0.01827549848413204,0.10548662778290191,-0.6633174663361319,-0.7207747073862468,-0.7752307938906834,-0.8299678246751812,-0.7249282349318636,-1.206019726438531,-0.37465931915892975,-0.3176022670539197,-0.807698105705371,-0.2810473878102014,-0.6159735842555356,-0.8023224052334913,-0.9400397706814522,-0.9010445267628262,-0.8117056904598411,-1.241652653117973,-0.02829559174871464,-0.04647394123401731,-0.17573136391494026,0.4491202596706885,-0.4928552062200108,-0.459497881560796,-0.34059364444964474,-0.14635433879680101,-0.9703374981011883,-0.9205189986567047,-0.5288991032005649,-0.9972230347062866,-0.024502249205525555,-0.19601428307463398,-0.13538810472195725,0.9467347972326078,0.6280016298428238,1.2640178568444853,0.8192169086180493,-0.9314240581782132,0.17270816175691794,2.6347295469086855,-0.4706023380070679,35080,D,3
0.4959154398213802,0.4959154398213802,0.4965664477865697,-0.6651143039790719,0.22510959217952442,0.8672629410278491,1.7454932775074705,1.1210295008187219,-0.4938578332231051,0.10039476553452736,-0.02236627204212922,-0.24357820599705574,-1.2624637641894743,0.5240939429842275,-0.3606928119315129,-1.031400409327616,-1.0313772621539048,0.4842660752148304,1.6713725154136645,1.4857032674563586,0.12929632295488666,0.42432484817746585,0.6249204083821862,-1.541089813420145,-0.5931887650730479,-0.5931382236567647,0.11957080149338674,0.12006423112552915,-0.08499118854978259,0.333740602761645,-0.14577483133117408,1.4235064971937699,1.4765164676802698,-0.47325202150638035,-1.2191909510391334,-0.7566446229453389,-0.12697923022884378,0.0,-0.23938668373965882,-0.0595799090810576,-0.09335094684252228,-0.7800615484618764,-0.06309674701193409,1.3130756936210384,-0.7827414079736633,-0.5026358118776342,0.7758974347429693,-0.07815699578373593,-0.01827549848413204,-1.929516105288462,0.503229768204369,-0.786263959374821,-0.9229134932773985,-0.8299678246751812,-0.623313227839341,-0.36571668827119014,-0.37465931915892975,2.7633509887352123,3.440310264209049,2.133449071040326,1.921246410618466,-1.0631300004724118,2.580088010627127,2.1497034849751206,3.427124428693344,1.6771359061626407,-0.02829559174871464,-0.04647394123401731,-0.17573136391494026,0.4491202596706885,0.662368045247323,1.3800657877150682,2.3798028767136516,-0.14635433879680101,-0.8040866328024228,-0.5869466603864459,-0.26505941310603015,-0.8268484226735774,-0.024502249205525555,-0.19601428307463398,-0.13538810472195725,-1.6967092430656798,-0.6319073476730019,0.08142174247438172,-0.5502301227222104,0.6193985495111194,-1.194194582658713,1.9473310896286402,-1.5085430923232623,4828,C,2
1.0059124334765195,1.0059124334765195,1.006663074356965,-0.6651143039790719,0.36515422241944806,1.502224731300465,-1.1265385148007006,-0.9714194041158969,0.04241478836853295,0.10039476553452736,-0.02236627204212922,-0.24357820599705574,-0.9183800576844091,0.3886287749014279,-0.3606928119315129,-0.720545692008905,-0.720531394905586,-0.700627673781574,-0.0444571465412519,-0.36610187707356606,0.7473629705200956,1.1333919836334536,-0.4457834214653818,0.6488914476572246,0.3688199491085323,0.3689868186291498,1.0792179775844093,1.0800291613495088,0.9259522525166263,1.146245476428189,-0.14577483133117408,-0.20425564846924812,-0.19706883684893967,-0.4456822478477895,-0.11544993101794117,-0.010644489405446876,-0.12697923022884378,0.0,-0.23938668373965882,-0.0595799090810576,-0.09335094684252228,1.339803837893321,0.25945444938386025,-0.2737227276732677,1.043642596675231,-0.650686377716436,1.365546860233306,-0.07815699578373593,-0.01827549848413204,-0.7424311776634998,-0.4652245397160468,-0.3278391954548021,0.11086540242960702,-0.31564185040785686,-0.3184682065617726,0.13846513462921445,0.3104006902741105,1.0028062711414227,1.0128769099722374,0.4088087432899493,-0.1931035851098687,-0.671918607614031,0.3023582697803993,-0.16886500394571893,1.0049357891772384,-0.03979854047301445,-0.02829559174871464,-0.04647394123401731,-0.17573136391494026,-0.6760714218292204,0.08475641951365613,1.6340874780096106,-0.34059364444964474,-0.14635433879680101,1.1449156214692022,-0.34466760342084257,0.16023441570307062,-0.799453104621841,-0.024502249205525555,-0.19601428307463398,-0.13538810472195725,1.534166806187783,-0.0019528589150890274,-1.6924724290807736,0.27143809608194547,-0.6212595366403467,0.8561595339647334,-0.4585635108515182,0.5673384163091265,59259,C,2
-0.06776544790272114,-0.06776544790272114,-0.06722456052807751,-0.6651143039790719,0.6328866037604783,0.25353200246943103,-1.1265385148007006,-0.9714194041158969,-0.8587595895127321,1.4248639678369996,-0.02236627204212922,-0.24357820599705574,-1.3312805054904873,2.657932869683832,0.8281430876449963,-1.1868277679869714,-1.186800195778064,-0.700627673781574,1.1566236168271895,-0.36610187707356606,-0.3659629845484637,0.8804499060731303,1.0367295737081739,-1.541089813420145,-0.5931887650730479,-0.5931382236567647,-0.2280651221478031,-0.2276868001867438,-0.4685944674551338,0.07631519280215127,2.333905127922562,2.0418310840431695,2.112247520117755,-0.5770428803255431,-1.288174764790458,-0.8032696312915821,-0.12697923022884378,0.0,4.177341798541869,-0.0595799090810576,-0.09335094684252228,0.19971828893369947,-0.6717368306457373,0.3609966408444547,-0.25760991330630345,-0.721380972997388,1.4573485671958737,-0.07815699578373593,-0.01827549848413204,-0.45979190918136587,-0.696332954106146,0.6544995843738098,0.2585481018163221,-0.31564185040785686,-0.01362318528420424,0.6426469575296191,0.9954606997071508,-1.1978746258508146,0.4060185714130346,-1.3158315844604276,-0.40453858468270215,1.4145421542973335,-0.11177441037355115,0.31925467793235257,0.39938862929821184,1.162055572171944,-0.02829559174871464,-0.04647394123401731,-0.17573136391494026,-0.11347558107926593,-0.8625266466895579,1.6340874780096106,-0.34059364444964474,-0.14635433879680101,0.06769080064476507,0.19834338437682938,-0.9345034028981333,0.28639768361061335,-0.024502249205525555,-0.19601428307463398,7.386173268720112,-0.5218452251553297,-0.0019528589150890274,1.5596668854370113,0.8192169086180493,-0.6212595366403467,0.17270816175691794,-0.4585635108515182,0.5673384163091265,14166,D,3
-0.722708955544058,-0.722708955544058,-0.7222960178079534,-0.6651143039790719,-1.097076475673873,-0.6766979506486349,-1.1265385148007006,-0.9714194041158969,-0.47472634438119954,-1.2240744367679448,-0.02236627204212922,-1.2337335149281767,1.3525724052490204,-1.3262132365653307,-0.3606928119315129,1.6108646878814274,1.6108126094568043,-0.700627673781574,0.12712581965423975,-0.36610187707356606,-0.7131747560186926,-1.9226459042674984,-1.0223162529217646,0.6488914476572246,-0.5931887650730479,-0.5931382236567647,-0.24110824298253328,-0.24073384513673787,-0.10245132121927522,-0.5147790408057741,-0.14577483133117408,-0.20425564846924812,-0.19706883684893967,-0.5403400259025348,0.3674367652413304,0.31573056901825586,-0.12697923022884378,0.0,-0.23938668373965882,-0.0595799090810576,-0.09335094684252228,-0.7058403653278845,-0.8568531694468019,-1.2258017804498513,-0.6819103577716193,-0.41969868906076174,-1.9040062415873624,-0.07815699578373593,-0.01827549848413204,-1.1004409177408694,-1.5107149857664957,-0.39332844744337625,-0.036817296957108045,-0.8299678246751812,-0.5555698897776591,-0.029595473004253737,-0.37465931915892975,-1.1978746258508146,-1.414556444264574,-0.9709035189103521,-1.250278582974036,0.24090797572219097,-1.3541724508354027,-1.5111941291104156,-1.4172528503388675,0.13189490419055105,-0.02829559174871464,-0.04647394123401731,-0.17573136391494026,-0.6760714218292204,0.662368045247323,-1.1573596680842648,-0.34059364444964474,-0.14635433879680101,-0.8170384328869279,-0.3518955444307578,-0.7494218292497283,-0.27536598282557234,-0.024502249205525555,-0.19601428307463398,-0.13538810472195725,-0.8155612296329172,-0.6319073476730019,0.3770707710669076,1.2300510180201272,-0.31109501510248017,0.17270816175691794,-0.11486428221149558,-0.4706023380070679,81867,A,0
0.8985446453385955,0.8985446453385955,0.8992743108684607,1.5035009682057079,0.49284197352055475,0.43571716456142207,-0.8074238712109038,-0.9714194041158969,0.017300092591514087,0.10039476553452736,-0.02236627204212922,-0.24357820599705574,1.0084886987439552,-0.503971169830198,-0.3606928119315129,0.212018459947228,0.21200620683937002,0.4842660752148304,-0.21604011273674353,-0.36610187707356606,-0.1717195268133167,1.0089942405709997,0.130749409991001,-1.541089813420145,-0.5931887650730479,-0.5931382236567647,1.8098058671994988,1.8108589579789804,1.6687814856959955,1.5253373818311555,-0.14577483133117408,-0.20425564846924812,-0.19706883684893967,2.1222369677362827,-0.46036899977456375,-0.24376953113666314,-0.12697923022884378,0.0,-0.23938668373965882,-0.0595799090810576,-0.09335094684252228,-0.05143535518688988,-0.5118636289539088,0.3609966408444547,-0.053469351836098064,-0.6824929443538762,0.6558490487149969,-0.07815699578373593,-0.01827549848413204,0.9534044332293036,0.22810070345425087,-0.5243069514205245,-0.33218269573053816,0.1986841238594674,-0.623313227839341,-0.36571668827119014,-0.37465931915892975,-0.7577384464523671,0.10258940213343319,-0.9709035189103521,-0.827408583828369,1.0233307614389526,-0.5259070905275016,-0.7790146062933083,0.0966150493586986,-0.21149198513657996,-0.02829559174871464,-0.04647394123401731,-0.17573136391494026,0.4491202596706885,-0.19249716083850463,0.23836390496267285,-0.34059364444964474,-0.14635433879680101,-0.073793537234884,-0.46203105718078613,-0.8478694748073905,-0.2143597811656842,-0.024502249205525555,-0.19601428307463398,-0.13538810472195725,-0.2281292206777422,-1.2618618364309149,-1.6924724290807736,-0.2763407164541584,0.6193985495111194,-1.194194582658713,-1.1459619681315636,0.5673384163091265,3400,D,3
0.5093364133386208,0.5093364133386208,0.5099900432226327,-0.6651143039790719,0.7770501937133408,0.9827913801986503,-0.16919458403131019,1.1210295008187219,-0.326918973058215,1.4248639678369996,-0.02236627204212922,-0.24357820599705574,-0.299029385975292,0.8664322747283572,-0.3606928119315129,-0.5651183333495494,-0.5651084612814268,-0.700627673781574,0.2987087858497314,-0.36610187707356606,-0.18045814928403964,0.6938532914794494,0.130749409991001,0.6488914476572246,-0.5931887650730479,-0.5931382236567647,1.225207277117243,1.22606645433028,1.2435683118504421,0.6962504040877812,-0.14577483133117408,-0.20425564846924812,-0.19706883684893967,1.0326155473989038,0.712355833997953,0.5488556107494721,-0.12697923022884378,0.0,-0.23938668373965882,-0.0595799090810576,-0.09335094684252228,-0.722545400785385,-0.464182147747574,0.3609966408444547,-0.7060904657337402,-0.597695437450663,1.0089325370325637,-0.07815699578373593,-0.01827549848413204,0.7084504005447875,-0.6303019785661177,-0.19686069147765384,0.4062308012030372,-0.8299678246751812,-0.4539548826851363,0.47458634989615084,4.420760746872352,0.12253391234452776,-0.20083976714616822,-0.2810473878102014,-0.40453858468270215,0.7625231662000321,-0.3188407504505264,-0.29089492441523684,-0.20615853058081465,0.30358834885411656,-0.02829559174871464,-0.04647394123401731,-0.17573136391494026,-0.11347558107926593,-3.184525382138898,1.6340874780096106,-0.34059364444964474,-0.14635433879680101,-0.7327650982233666,-0.4047987327196892,-0.3831965877752248,-0.24207439196860617,-0.024502249205525555,-0.19601428307463398,-0.13538810472195725,1.534166806187783,-0.0019528589150890274,-0.8055253433031959,0.4083827992159714,0.929563071048986,0.17270816175691794,1.2599326323485949,-0.4706023380070679,55221,D,3
0.6838090690627473,0.6838090690627473,0.6844967838914522,-0.6651143039790719,-1.2371211059137965,0.8163904115276855,-0.16919458403131019,-0.9714194041158969,2.9970848797825167,0.10039476553452736,-0.02236627204212922,-0.7386558604626162,-0.9183800576844091,-0.3989594116264773,-0.3606928119315129,0.05659110128787252,0.056583273215210665,-0.700627673781574,-0.0444571465412519,-0.36610187707356606,5.726468856447783,0.4948169025795232,1.3661769059689641,0.6488914476572246,-0.5931887650730479,-0.5931382236567647,1.0057085662518033,1.0064950564657178,1.4341811139191385,-0.703535803458316,-0.14577483133117408,-0.20425564846924812,-0.19706883684893967,2.7250766057141202,0.43642057899265496,0.36235557736449914,-0.12697923022884378,0.0,-0.23938668373965882,-0.0595799090810576,-0.09335094684252228,3.6534693147652018,4.2057982174611,0.043636956585593474,2.9790788882332904,0.0694623008671158,0.06619962322466023,-0.07815699578373593,-0.01827549848413204,0.33159804256860903,0.30513684158428395,-0.45881769943195033,-0.1844999963438231,-0.31564185040785686,-0.5216982207468182,-1.037959118805063,-0.37465931915892975,0.5626700917429752,0.4060185714130346,0.06388067773987396,-0.40453858468270215,2.588176332872476,-0.3188407504505264,-0.29089492441523684,0.39938862929821184,-0.03979854047301445,-0.02829559174871464,-0.04647394123401731,-0.17573136391494026,0.4491202596706885,0.662368045247323,-0.04078080964671469,-0.34059364444964474,-0.14635433879680101,3.5425472218953744,6.056522824117554,0.3138127427730237,4.144688716572235,-0.024502249205525555,5.101669043266825,-0.13538810472195725,0.06558678379984531,1.2579561186007366,0.3770707710669076,0.13449339294791948,1.8600566356625856,0.17270816175691794,2.6347295469086855,-0.4706023380070679,29740,A,0
